gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,2.551032233182422,10.992419534882764,607813.7858933612,95.6035976524837,0.30479999999999996,0.07932997416284289,0.4885000708133349,10.992419534882764,116.98540705622638,72.0,5.0,204171.72932430677,16141.18321784816,0.9228702592335238,1.1666666666666667,0.9006295477298958,1.0,1.046695919139176,621388.0414752507,1853.1655818894687,16755.34831306405,1567.9914678868752
1,2,1.518434152247836,100000.0,100000.0,100000.0,,,,,,,,,,,,,,,,,,
1,3,3.894617068612283,20.51125754244357,709306.034585267,85.69187516011802,0.33654999999999996,0.09616344460189698,0.6069481208954697,20.51125754244357,106.2312250026292,88.0,6.0,204907.31775914878,37622.852004117616,0.9132060505505284,1.1428571428571428,0.9097906009499694,1.0,0.9922180114711809,746069.8206734266,25042.69608815964,5751.9654104320525,2150.770530118665
1,4,10.256790754609234,522.99308079184,72511.59836436348,-83.57411056433135,0.9398,0.25289415396648307,1.514821232891647,522.99308079184,277.3408710382982,852.0,6.0,28218.848142104995,3475.3195438205744,0.9394477461216563,1.1428571428571428,0.953902625948237,1.0,0.9847232851941463,47211.62993521109,935.0217004254196,1177.6106290695018,578.4529999513929
1,5,3.9037530303294066,38.31519455325103,3802153.752165539,75.29349806469932,0.43815,0.17291055585443574,0.283395280330089,38.31519455325103,128.97915290295595,164.0,13.0,268909.1069149406,25805.847561131082,0.8143979265561426,1.0714285714285714,0.9189266592513355,1.0,0.7664255294386827,3817438.232917285,3563.39075174572,20885.33198049577,1273.1048942338866
1,6,10.775175061599649,1605.0703938222266,109913.4265795114,-262.7810024679046,1.4224,0.5492690798128335,1.514821232891647,1605.0703938222266,436.4201476019135,2489.0,7.0,10256.235277387123,3972.4625315822177,0.8503723814299474,1.125,0.9528249548843641,1.0,0.7673913881401558,9567.344995581432,1177.4784249071572,524.0354545925002,406.62075900496336
1,7,5.265213749755425,54.19875448822032,1444792.6834541417,65.6151363272248,0.48895,0.1165986841642256,0.4435124742894618,54.19875448822032,137.613157528041,129.0,11.0,239390.24244683652,17434.79419816754,0.855913389852155,1.0833333333333333,0.9351509404789207,1.0,1.059303364871824,1458510.2971732803,1996.5237191385868,14272.609831634014,1122.141836566075
1,8,7.542914666770311,172.14278187278168,104586.87472777531,64.5950054730527,0.6858,0.19775463919713812,0.45843062325031675,172.14278187278168,426.0433243171818,286.0,16.0,7488.781192032932,27097.458772736536,0.8300878251932033,1.0588235294117647,0.9352446553178546,1.0,0.9635164768433533,168.56102439570384,15902.814247828988,291.59641788825127,1184.3926899738738
1,9,3.365189699923921,20.13976523070844,31893.517970490022,88.40631936429922,0.38735,0.07146033672181071,0.5161236440734922,20.13976523070844,121.37009065594755,75.0,6.0,114228.87578247568,45128.375691781905,0.8891730977249768,1.1428571428571428,0.925195349399732,1.0,1.160145365846064,66708.0882217411,23093.48025125108,2703.038779771887,2217.2549746092163
1,10,8.39958386127719,1038.2280963701826,119515.22603273793,-44.70125324942468,1.4224,0.5127109336531825,1.654048,1038.2280963701826,693.533336451325,1549.0,5.0,5530.771906833877,4884.055375617607,0.8705912203190442,1.1666666666666667,0.9398133512697747,1.0,0.8163625973924205,427.78245547409995,715.2415117879743,212.33806805447446,385.2663490938653
