gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,2.5706180307973323,12.461416765835326,2885958.3788834726,91.43411699529577,0.33654999999999996,0.0971868909758432,0.16314728731717063,12.461416765835326,91.85850092849893,81.0,15.0,341852.75644219114,60764.25881643319,0.7365125918619753,1.0625,0.932176527403502,1.0,0.9865353621454642,2916452.619330232,18773.150446759602,25306.276186442774,2503.2011016297697
1,2,9.222847263880473,1385.4268198614739,109952.87200836802,-252.24241762822783,1.524,0.2857034753173841,0.9343908118236606,1385.4268198614739,387.81139962591135,2510.0,9.0,11031.901701919314,2084.858257886138,0.7729314777089202,1.1,0.9571900664799804,1.0,1.1042790176779058,10577.825959242346,127.5520323896252,1622.845895488373,314.789263819548
1,3,5.779240102310088,127.62682247866795,90753.08227537965,46.44586269730951,0.59055,0.20257999990147485,0.24397846928141678,127.62682247866795,217.9637995841562,369.0,23.0,17295.236860038312,50744.17598557123,0.703236562003572,1.0416666666666667,0.9049464301796162,1.0,0.8656821227778244,3712.752075522008,82744.74435090167,795.9971307352417,1573.340427102174
1,4,3.821473275214386,144.08415667618985,118693.71480217433,76.70028539822812,0.7365999999999999,0.17253766656106756,1.3330426849446493,144.08415667618985,509.13643018565466,630.0,2.0,4770.329090689177,7238.059274447152,0.9031965259339779,1.3333333333333333,0.9302700510249621,1.0,1.0493823716814832,116.08162595584116,1848.4535718698385,239.0682481859688,978.594211755631
1,5,10.764200533290099,969.534198386063,102179.0990190321,-179.78421356622377,1.2191999999999998,0.2687790316857283,1.514821232891647,969.534198386063,340.4452045445305,1505.0,7.0,15975.055559517246,2649.691143907399,0.916587757965448,1.125,0.9616189921081025,1.0,1.0598742285860927,17689.576668977905,789.5743119899955,747.0061766415037,511.66932039662026
1,6,9.058935302653847,641.9093669633656,65864.85573333969,-99.17727026609607,1.1176,0.3090143221735117,1.3216197384506982,641.9093669633656,314.38825983263996,888.0,6.0,34776.28522031746,3409.5641415396535,0.8641216647888584,1.1428571428571428,0.9357404116243512,1.0,0.9699232681626144,54654.61590437194,138.77836228837373,3049.6134145401097,379.271434414078
1,7,6.030428448862497,563.7337693733721,119800.2059195086,90.99872398703576,1.1176,0.4222212489607125,1.514821232891647,563.7337693733721,4026.302808768233,1562.0,3.0,2042.8752885256522,4086.451296392694,0.8993175382288672,1.25,0.953226441594158,1.0,0.7848740941455314,44.73084660060885,813.3132338907873,23.24308840944882,493.37857634494173
1,8,9.251048253994584,420.77447931981345,94860.17625577372,-49.915085725782895,0.8382,0.28725254252705146,1.3330426849446493,420.77447931981345,271.61620661310644,760.0,6.0,23726.11047737512,6093.702076906102,0.9170058001436243,1.1428571428571428,0.9798210524620556,1.0,0.8454441165227563,23865.05796991919,1933.0157743070952,1025.0652938448122,650.4052739357043
1,9,10.499740009115303,814.3824379597496,144695.13911236453,-188.47854475268136,1.0668,0.37033918825197476,0.6258362798543695,814.3824379597496,277.49300673616244,1296.0,16.0,34028.62155405114,4511.518609341101,0.7898266049900514,1.0588235294117647,0.943364628986715,1.0,0.8426491444187829,156967.17030683658,550.941194472048,3996.064229857293,441.27346188703706
1,10,2.722046619970355,17.59398296757078,1276164.1466431485,87.02989049282405,0.38735,0.13104722786241546,0.17611806073309724,17.59398296757078,97.90693240096859,108.0,15.0,236368.23708719024,77831.50863993849,0.7990506093284863,1.0625,0.9448290704189666,1.0,0.8831361958501577,1288764.6671567778,108057.72948637058,6448.245799068748,2657.9134726628367
1,11,7.307032516674416,189.79100354811868,2007747.940855167,7.8683271647653426,0.635,0.2171862210315,0.8219280390160196,189.79100354811868,195.3955882856696,434.0,8.0,135487.23051935565,7480.716531325828,0.8572797772377301,1.1111111111111112,0.8887893989023187,1.0,0.8634192895880974,2020173.4514143437,704.420559176582,12069.121713704139,665.2568883629757
1,12,2.335605769798204,5.591191709196939,11068805.479452025,99.43654038172178,0.254,0.08913422815817912,0.45940603111762157,5.591191709196939,100.49846844987601,40.0,5.0,692251.8317954371,30269.798069626573,0.9114118555234442,1.1666666666666667,0.9076080459052918,1.0,0.8827873472666504,11083440.836534355,2914.267082329137,44500.84581304297,1943.8368640386652
1,13,5.254223798701895,67.92148477102349,813139.2975125689,65.32044179617125,0.48895,0.16239906977361745,0.614627576983811,67.92148477102349,171.17500255955372,216.0,8.0,136114.48621620453,7437.018410706334,0.9148227475188297,1.1111111111111112,0.9348029265192217,1.0,0.8852388539225161,825585.5949430908,725.2074305219113,12113.801508068627,813.6687748961667
1,14,1.9878015139759726,15.227473044554902,589320.7114925764,90.12001845160768,0.38735,0.11431328455996381,0.4455141689229869,15.227473044554902,102.33529520875057,128.0,4.0,187831.7079458864,54282.94566932127,0.8333373621350046,1.2,0.8856972998587566,1.0,0.9657386183834027,638987.0771113175,37945.27561874116,5365.193836879061,2449.386076653536
1,15,6.230827046586371,349.7787227018803,106483.81604383842,14.971013229617466,0.889,0.2470780429432685,0.4924736673298409,349.7787227018803,388.5178932358589,938.0,12.0,6803.776547285861,15989.035760715284,0.7580506940845315,1.0769230769230769,0.9427186301587144,1.0,0.9696591210354939,740.0024590493343,13434.431497112255,352.90059119403264,1009.036922332393
1,16,6.958161727232389,375.61757885889807,118985.00222991989,22.2092936095086,0.9398,0.3296677418087713,1.514821232891647,375.61757885889807,453.69534243041335,902.0,4.0,7075.324170015673,4915.586342037588,0.9222575681436983,1.2,0.9490229186323004,1.0,0.8383160328786383,865.677468672415,807.5703014076867,367.1501206047374,543.5805479128957
1,17,8.299726488794718,1264.1436286682906,119679.35242026928,12.425108205267568,1.4224,0.42445467031395023,1.514821232891647,1264.1436286682906,1365.53616662204,2545.0,5.0,2361.734638219396,3184.7460807567472,0.8589506794180981,1.1666666666666667,0.9564945193445507,1.0,0.9267178578343487,126.6664967248817,852.231083005834,78.89825380190537,447.32883783987324
1,18,4.262847375521765,27.893128360487786,6093938.867706681,81.26854617069134,0.43815,0.08709061224806036,0.5486526384725274,27.893128360487786,117.53653426002671,82.0,7.0,481314.0426345053,22586.066521385947,0.8632763961439403,1.125,0.8839426356713582,1.0,1.1298372706044424,6107415.097760176,1755.1400534957952,24955.200538660058,1406.201542065044
1,19,1.7632232958627465,3.7988720702330756,9320229.24731043,100.18200096528625,0.254,0.066617244409094,0.4161762929728658,3.7988720702330756,78.84750583929448,36.0,4.0,709104.7112615708,96003.94951088281,0.8717326861539145,1.2,0.8861044019816833,1.0,1.059703735888284,9361614.277076216,79273.22023421359,15528.824710074881,3985.237823241427
1,20,6.08319285751897,170.38144260027823,151318.5890537633,11.516171675218473,0.635,0.11682151243717773,1.112868895268708,170.38144260027823,182.25766493894432,468.0,5.0,59166.82323037923,5525.009006153186,0.8630637002146442,1.1666666666666667,0.8887893989023187,1.0,1.1335091912796607,163552.2899367399,512.6108829766007,6220.418096527356,767.6340940783189
