gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,3.90112381049894,522142.292803721,0,59.682010499608936,0.6858,0.24015765629942074,0.7342937567644473,89.03061148602059,196.45754912682594,286.0,5.0,137999.131104998,10385.200222258936,0.8592274474610537,1.1666666666666667,0.9176326662180437,1.0,0.8485771572731515,534201.2559333512,515.9343526023088,9185.84937060718,650.7335834388921
1,2,7.0655527504064395,77011.81141686883,0,21.426334404452813,0.889,0.34854613520363614,1.3302562173643506,274.57354674027783,328.5407487916949,487.0,5.0,42274.25225960563,4316.02806007902,0.9134613610064142,1.1666666666666667,0.9480153987501475,1.0,0.7619816690062446,44098.8067064176,96.77897019412222,3565.159675753723,351.5634032626646
1,3,2.399611273536787,1000000.0,0,1000000.0,,,,,,,,,,,,,,,,,,
1,4,2.2179678766820246,2037470.541325129,0,100.0149556970784,0.254,0.08206248609500146,0.45846692614928025,4.2476632876073515,85.20813516377218,24.0,4.0,558611.2653463454,120191.99049306815,0.8915239333469736,1.2,0.8824287385964635,1.0,0.9525564071078364,2090022.6200380195,40839.48403946563,9623.19544213034,3350.2438119393632
1,5,10.500661536136553,95120.19626882768,0,-152.83874771831336,1.0668,0.3937529869173534,0.47346733507767624,696.9362578390723,270.2992719311797,1109.0,22.0,17264.046171381797,13736.265934525854,0.7638012570603361,1.0434782608695652,0.9602850229008686,1.0,0.8018603680827088,17683.915698088906,9248.010548761546,794.8485056147725,815.0798916887692
1,6,6.042256413364973,118302.3132621013,0,60.037025387768466,0.8382,0.31319482633723117,1.234457387250459,352.21103691492,783.335711109972,974.0,4.0,3276.151130058592,8207.939913347309,0.8781994623405334,1.2,0.9777037974903833,1.0,0.7888960687396482,100.61035011676478,2959.748461611772,144.12417727061413,734.9874778029933
1,7,3.3000432104786586,513713.65286924556,0,91.69825492590599,0.33654999999999996,0.05763790733412468,0.3593302899786505,12.113260236274785,91.06519609871427,46.0,9.0,279364.09838105465,108322.34280755634,0.8301307352747321,1.1,0.8861563850732818,1.0,1.1905962760105142,555471.8536230274,78875.82272574554,5527.999932490763,3371.196072873814
1,8,2.2227247032637205,1000000.0,0,1000000.0,,,,,,,,,,,,,,,,,,
1,9,4.298304638489311,88432.7365704067,0,1.9646317305152432,0.8382,0.1613179644197554,0.5235557310888399,219.17026863935718,212.71362670935127,852.0,8.0,21164.136106578742,19352.957972720887,0.7166122777347639,1.1111111111111112,0.9680805958561002,1.0,1.0950267880937892,11198.85043680212,21465.003530069895,935.514940337179,1287.665503499014
1,10,5.012231439546393,218315.94350530364,0,69.86034307832476,0.48895,0.18068444426295288,0.3505587569408824,46.395161930196835,132.03077660550198,116.0,14.0,147709.7531669944,50808.58122101669,0.8550492395579565,1.0666666666666667,0.9597462532781842,1.0,0.8168666735622065,259878.14949533477,29933.906313891523,3320.1590769375293,1561.072183777218
2,11,7.435704000510528,68991.99351547605,0,-29.351517124313943,0.6858,0.11334928722420703,0.9651540848300467,233.18372345821268,173.56240439209213,524.0,7.0,45882.55461273561,13482.421904672634,0.8401134350503885,1.125,0.9050425403295892,1.0,1.1562786434554568,89619.22968441487,9372.513615855245,1737.3541786924575,1210.2802398667554
2,13,7.081561585527316,79860.49725365649,0,-18.49564410098341,0.889,0.34854613520363614,0.40407903613119583,271.2400795522186,219.63534141368044,480.0,17.0,37240.75102308969,32728.677809197325,0.756378806315992,1.0555555555555556,0.9480153987501475,1.0,0.7619816690062446,26641.474706750127,14698.758198697822,1102.671878641427,981.4242048658422
2,5,10.500661536136553,95120.19626882768,0,-152.83874771831336,1.0668,0.3937529869173534,0.47346733507767624,696.9362578390723,270.2992719311797,1109.0,22.0,17264.046171381797,13736.265934525854,0.7638012570603361,1.0434782608695652,0.9602850229008686,1.0,0.8018603680827088,17683.915698088906,9248.010548761546,794.8485056147725,815.0798916887692
2,18,9.699531251668937,99479.9625828098,0,-66.22143214295407,0.9906,0.36562777356611387,1.2633689071758119,559.593463927321,326.82442666412936,964.0,7.0,19860.81660172449,3938.69337838841,0.9350294614642372,1.125,0.956372567584917,1.0,0.8030592820473366,21290.244570023086,1007.2297750217479,889.1355438924458,499.78362348649244
2,12,5.757638840056091,108371.54455478763,0,-54.014835978682925,1.0668,0.2053137728978705,0.6496622229823726,446.57486293812605,280.83848918222486,1296.0,8.0,13913.459847843436,10010.853326336457,0.7586921971430293,1.1111111111111112,0.943364628986715,1.0,1.103536316507787,6365.099140856668,6814.756030231946,668.8340924002999,890.9287863723221
2,14,9.150314485891846,109991.47677183001,0,-38.266595761536855,0.889,0.3288528812079597,0.6852434721790123,423.3117925573084,295.4713834772055,773.0,13.0,15551.396259426552,8124.18481061561,0.892501461244938,1.0714285714285714,0.9607865043484671,1.0,0.8025100501073399,7386.0760326322215,4127.320780652387,731.1151798583896,706.4047924124098
2,20,5.44373392077342,110674.79571977939,0,-6.125075786574971,1.0668,0.17060761136272556,1.3803364943774845,295.38564889344775,265.81367598863164,680.0,3.0,58040.8110235727,3430.873477558206,0.8683846944550975,1.25,0.9346758397984747,1.0,1.1523997237065173,121896.26477855576,91.15035656327473,4594.148360612956,451.68962368122124
2,15,12.873290070798843,206806.16978910766,0,-406.49948640841404,1.1176,0.21194801595896687,0.6980743081184533,1226.528012157733,239.790663480431,1592.0,18.0,34786.52421082598,4801.930067236235,0.7070677774876664,1.0526315789473684,0.9348802880585364,1.0,1.1063636373381633,217143.56428910795,1069.3605243157401,4067.108930834972,534.8765351424189
2,19,7.028386304461099,334469.38575522177,0,-33.84621575496527,0.889,0.34821036572291875,1.3302562173643506,402.9637557148434,290.2230741570881,958.0,5.0,57808.08616245821,3205.3817833569256,0.8913861270554622,1.1666666666666667,0.9214943995302162,1.0,0.7611098314360947,345560.35421283887,175.80596904680644,6105.874138783045,396.3189095143697
2,9,4.298304638489311,88432.7365704067,0,1.9646317305152432,0.8382,0.1613179644197554,0.5235557310888399,219.17026863935718,212.71362670935127,852.0,8.0,21164.136106578742,19352.957972720887,0.7166122777347639,1.1111111111111112,0.9680805958561002,1.0,1.0950267880937892,11198.85043680212,21465.003530069895,935.514940337179,1287.665503499014
3,21,5.867579599436919,28833.900868917084,0,-24.018279848871487,0.7365999999999999,0.126087472575646,0.33531778915839316,208.58846474850526,161.6735744677732,594.0,17.0,42976.04310676186,35891.74678033407,0.6326204122848773,1.0555555555555556,0.90815460723768,1.0,1.1451121101689135,79160.16143035758,69914.8125090625,1648.7371824045333,1544.5565085786247
3,23,7.760986360037192,57711.528418746115,0,-48.55763422384842,0.8382,0.316306813700313,0.5483993678679221,312.12678995865724,203.26360948206252,672.0,14.0,37987.75238901272,14812.498798882822,0.8360812471131963,1.0666666666666667,0.976866910482353,1.0,0.7820369369757323,77102.71191247953,8294.347073650733,1493.7749417461982,947.1136064452877
3,11,7.435704000510528,68991.99351547605,0,-29.351517124313943,0.6858,0.11334928722420703,0.9651540848300467,233.18372345821268,173.56240439209213,524.0,7.0,45882.55461273561,13482.421904672634,0.8401134350503885,1.125,0.9050425403295892,1.0,1.1562786434554568,89619.22968441487,9372.513615855245,1737.3541786924575,1210.2802398667554
3,13,7.081561585527316,79860.49725365649,0,-18.49564410098341,0.889,0.34854613520363614,0.40407903613119583,271.2400795522186,219.63534141368044,480.0,17.0,37240.75102308969,32728.677809197325,0.756378806315992,1.0555555555555556,0.9480153987501475,1.0,0.7619816690062446,26641.474706750127,14698.758198697822,1102.671878641427,981.4242048658422
3,5,10.500661536136553,95120.19626882768,0,-152.83874771831336,1.0668,0.3937529869173534,0.47346733507767624,696.9362578390723,270.2992719311797,1109.0,22.0,17264.046171381797,13736.265934525854,0.7638012570603361,1.0434782608695652,0.9602850229008686,1.0,0.8018603680827088,17683.915698088906,9248.010548761546,794.8485056147725,815.0798916887692
3,18,9.699531251668937,99479.9625828098,0,-66.22143214295407,0.9906,0.36562777356611387,1.2633689071758119,559.593463927321,326.82442666412936,964.0,7.0,19860.81660172449,3938.69337838841,0.9350294614642372,1.125,0.956372567584917,1.0,0.8030592820473366,21290.244570023086,1007.2297750217479,889.1355438924458,499.78362348649244
3,12,5.757638840056091,108371.54455478763,0,-54.014835978682925,1.0668,0.2053137728978705,0.6496622229823726,446.57486293812605,280.83848918222486,1296.0,8.0,13913.459847843436,10010.853326336457,0.7586921971430293,1.1111111111111112,0.943364628986715,1.0,1.103536316507787,6365.099140856668,6814.756030231946,668.8340924002999,890.9287863723221
3,24,6.6533759479003285,108936.18346323434,0,-95.55104284785213,1.3208,0.4892274830505779,0.8043437046448423,712.7544665842696,355.3980355639438,1790.0,8.0,14261.323801908684,4584.873099396046,0.8711340220288488,1.1111111111111112,0.9629225231263215,1.0,0.7977126402436344,11646.017785333548,1501.5576846006475,682.1787131747066,504.16529359108586
3,14,9.150314485891846,109991.47677183001,0,-38.266595761536855,0.889,0.3288528812079597,0.6852434721790123,423.3117925573084,295.4713834772055,773.0,13.0,15551.396259426552,8124.18481061561,0.892501461244938,1.0714285714285714,0.9607865043484671,1.0,0.8025100501073399,7386.0760326322215,4127.320780652387,731.1151798583896,706.4047924124098
3,20,5.44373392077342,110674.79571977939,0,-6.125075786574971,1.0668,0.17060761136272556,1.3803364943774845,295.38564889344775,265.81367598863164,680.0,3.0,58040.8110235727,3430.873477558206,0.8683846944550975,1.25,0.9346758397984747,1.0,1.1523997237065173,121896.26477855576,91.15035656327473,4594.148360612956,451.68962368122124
4,21,5.867579599436919,28833.900868917084,0,-24.018279848871487,0.7365999999999999,0.126087472575646,0.33531778915839316,208.58846474850526,161.6735744677732,594.0,17.0,42976.04310676186,35891.74678033407,0.6326204122848773,1.0555555555555556,0.90815460723768,1.0,1.1451121101689135,79160.16143035758,69914.8125090625,1648.7371824045333,1544.5565085786247
4,38,8.332120129778183,38918.66811308737,0,-81.38101058314753,0.889,0.33547692362154413,0.3673449783498077,376.98335142425776,202.2648928905123,756.0,22.0,33766.89101245575,21435.3796627898,0.7580375456503943,1.0434782608695652,0.9427186301587144,1.0,0.788403285833759,65644.92595889106,16848.62263087008,1359.449727090068,1022.1033956283799
4,23,7.760986360037192,57711.528418746115,0,-48.55763422384842,0.8382,0.316306813700313,0.5483993678679221,312.12678995865724,203.26360948206252,672.0,14.0,37987.75238901272,14812.498798882822,0.8360812471131963,1.0666666666666667,0.976866910482353,1.0,0.7820369369757323,77102.71191247953,8294.347073650733,1493.7749417461982,947.1136064452877
4,11,7.435704000510528,68991.99351547605,0,-29.351517124313943,0.6858,0.11334928722420703,0.9651540848300467,233.18372345821268,173.56240439209213,524.0,7.0,45882.55461273561,13482.421904672634,0.8401134350503885,1.125,0.9050425403295892,1.0,1.1562786434554568,89619.22968441487,9372.513615855245,1737.3541786924575,1210.2802398667554
4,37,8.951540591133822,78270.18628725351,0,-35.679196008067635,0.889,0.27859794865274284,0.6672319755891128,347.8646803331545,247.27514103308158,487.0,13.0,40521.30543740188,6085.341542637174,0.867260518711834,1.0714285714285714,0.9432816314468864,1.0,0.9095993881192395,42664.59125924564,419.2018141671539,3446.394436887468,517.7781482873254
4,13,7.081561585527316,79860.49725365649,0,-18.49564410098341,0.889,0.34854613520363614,0.40407903613119583,271.2400795522186,219.63534141368044,480.0,17.0,37240.75102308969,32728.677809197325,0.756378806315992,1.0555555555555556,0.9480153987501475,1.0,0.7619816690062446,26641.474706750127,14698.758198697822,1102.671878641427,981.4242048658422
4,5,10.500661536136553,95120.19626882768,0,-152.83874771831336,1.0668,0.3937529869173534,0.47346733507767624,696.9362578390723,270.2992719311797,1109.0,22.0,17264.046171381797,13736.265934525854,0.7638012570603361,1.0434782608695652,0.9602850229008686,1.0,0.8018603680827088,17683.915698088906,9248.010548761546,794.8485056147725,815.0798916887692
4,36,6.820260740638744,98057.52594453166,0,-8.207123873695739,0.7365999999999999,0.2889438992297004,0.4819267172172648,204.08723189035575,180.27772891576524,500.0,14.0,51055.53921083309,20020.973364395773,0.8283671405328075,1.0666666666666667,0.9493944961214399,1.0,0.7631525991465621,120648.12581793698,11277.684337186027,1892.3635960006247,1067.971905604922
4,31,6.6769009234971834,99392.24841997825,0,-52.65031167666931,0.8382,0.13734438497987636,0.3815685186974819,274.52160015751554,174.13324289554325,687.0,17.0,42795.82099374116,9242.245792774995,0.7191684413443804,1.0555555555555556,0.9763293391433598,1.0,1.13554555151276,112717.84562479565,2153.5504051324406,4800.407045481234,879.6925635748828
4,18,9.699531251668937,99479.9625828098,0,-66.22143214295407,0.9906,0.36562777356611387,1.2633689071758119,559.593463927321,326.82442666412936,964.0,7.0,19860.81660172449,3938.69337838841,0.9350294614642372,1.125,0.956372567584917,1.0,0.8030592820473366,21290.244570023086,1007.2297750217479,889.1355438924458,499.78362348649244
5,21,5.867579599436919,28833.900868917084,0,-24.018279848871487,0.7365999999999999,0.126087472575646,0.33531778915839316,208.58846474850526,161.6735744677732,594.0,17.0,42976.04310676186,35891.74678033407,0.6326204122848773,1.0555555555555556,0.90815460723768,1.0,1.1451121101689135,79160.16143035758,69914.8125090625,1648.7371824045333,1544.5565085786247
5,38,8.332120129778183,38918.66811308737,0,-81.38101058314753,0.889,0.33547692362154413,0.3673449783498077,376.98335142425776,202.2648928905123,756.0,22.0,33766.89101245575,21435.3796627898,0.7580375456503943,1.0434782608695652,0.9427186301587144,1.0,0.788403285833759,65644.92595889106,16848.62263087008,1359.449727090068,1022.1033956283799
5,43,8.217320451480225,49895.182514467466,0,-64.25638867324527,0.889,0.34854613520363614,0.5807942009285931,371.78928715332614,219.66041581513176,756.0,14.0,33766.89101245575,13557.606232221204,0.8379645125338053,1.0666666666666667,0.9499202325556101,1.0,0.7603872002288112,64954.4846381025,6552.161421736685,1359.449727090068,850.6933825247671
5,23,7.760986360037192,57711.528418746115,0,-48.55763422384842,0.8382,0.316306813700313,0.5483993678679221,312.12678995865724,203.26360948206252,672.0,14.0,37987.75238901272,14812.498798882822,0.8360812471131963,1.0666666666666667,0.976866910482353,1.0,0.7820369369757323,77102.71191247953,8294.347073650733,1493.7749417461982,947.1136064452877
5,11,7.435704000510528,68991.99351547605,0,-29.351517124313943,0.6858,0.11334928722420703,0.9651540848300467,233.18372345821268,173.56240439209213,524.0,7.0,45882.55461273561,13482.421904672634,0.8401134350503885,1.125,0.9050425403295892,1.0,1.1562786434554568,89619.22968441487,9372.513615855245,1737.3541786924575,1210.2802398667554
5,46,10.89103189797851,74626.45315183303,0,-287.7358241835869,1.1176,0.19130513080442843,0.5087580249299758,1037.6644688893514,264.21436624642837,1592.0,21.0,16035.031159181251,15176.842816410428,0.6318629462094796,1.0454545454545454,0.939608586426229,1.0,1.1327610968352988,21307.69753331617,26799.428252629492,749.248940592731,924.7724549092807
5,37,8.951540591133822,78270.18628725351,0,-35.679196008067635,0.889,0.27859794865274284,0.6672319755891128,347.8646803331545,247.27514103308158,487.0,13.0,40521.30543740188,6085.341542637174,0.867260518711834,1.0714285714285714,0.9432816314468864,1.0,0.9095993881192395,42664.59125924564,419.2018141671539,3446.394436887468,517.7781482873254
5,13,7.081561585527316,79860.49725365649,0,-18.49564410098341,0.889,0.34854613520363614,0.40407903613119583,271.2400795522186,219.63534141368044,480.0,17.0,37240.75102308969,32728.677809197325,0.756378806315992,1.0555555555555556,0.9480153987501475,1.0,0.7619816690062446,26641.474706750127,14698.758198697822,1102.671878641427,981.4242048658422
5,5,10.500661536136553,95120.19626882768,0,-152.83874771831336,1.0668,0.3937529869173534,0.47346733507767624,696.9362578390723,270.2992719311797,1109.0,22.0,17264.046171381797,13736.265934525854,0.7638012570603361,1.0434782608695652,0.9602850229008686,1.0,0.8018603680827088,17683.915698088906,9248.010548761546,794.8485056147725,815.0798916887692
5,36,6.820260740638744,98057.52594453166,0,-8.207123873695739,0.7365999999999999,0.2889438992297004,0.4819267172172648,204.08723189035575,180.27772891576524,500.0,14.0,51055.53921083309,20020.973364395773,0.8283671405328075,1.0666666666666667,0.9493944961214399,1.0,0.7631525991465621,120648.12581793698,11277.684337186027,1892.3635960006247,1067.971905604922
6,21,5.867579599436919,28833.900868917084,0,-24.018279848871487,0.7365999999999999,0.126087472575646,0.33531778915839316,208.58846474850526,161.6735744677732,594.0,17.0,42976.04310676186,35891.74678033407,0.6326204122848773,1.0555555555555556,0.90815460723768,1.0,1.1451121101689135,79160.16143035758,69914.8125090625,1648.7371824045333,1544.5565085786247
6,38,8.332120129778183,38918.66811308737,0,-81.38101058314753,0.889,0.33547692362154413,0.3673449783498077,376.98335142425776,202.2648928905123,756.0,22.0,33766.89101245575,21435.3796627898,0.7580375456503943,1.0434782608695652,0.9427186301587144,1.0,0.788403285833759,65644.92595889106,16848.62263087008,1359.449727090068,1022.1033956283799
