gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,4.426870021984369,83.19002820796571,269403.82655787776,48.2860525660628,0.5334,0.15451802826734207,0.5052872235564139,83.19002820796571,146.68354429899094,314.0,8.0,88184.94672553337,14881.802505568774,0.7910788068120129,1.1111111111111112,0.8976920591318523,1.0,0.9704612138928516,283298.1699038368,2173.2533459590313,8559.975864575877,1059.89050251077
1,2,3.1498959809447893,17.908725110169453,264832.84178202227,92.54693358981139,0.33654999999999996,0.0818105166652584,0.15694184444272877,17.908725110169453,143.809761550113,95.0,20.0,31634.81396983349,102868.86471387876,0.7699745917352426,1.0476190476190477,0.9017872633167572,1.0,1.0687615363323455,3275.4234975330664,256387.17527955538,1290.3351229076345,3452.1499826312165
1,3,2.7808390135675953,1000000.0,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,
1,4,6.626998361096461,339.49664011482025,115177.89582208838,56.234310021246046,0.8382,0.19073777293996935,0.8884234771266548,339.49664011482025,696.1793020107597,856.0,7.0,3510.873045717502,9143.347949475276,0.8507088792988968,1.125,0.9785821632344229,1.0,1.0416001220399294,103.29509307103018,5377.059084840581,159.8182096447808,936.8919999949181
1,5,2.135651454527418,6.64627905912208,141253.90751766998,98.26936568139863,0.254,0.08041651051746941,0.22162193074343337,6.64627905912208,98.74669673783704,52.0,9.0,115588.74335131465,144533.56185477768,0.8027776380579419,1.1,0.8172374473623967,1.0,0.9541589850363684,64240.94837331555,193773.76589098555,3638.335339381416,3582.5230647855333
1,6,5.3239795101838014,89.85253543191662,55325.688531650936,48.928236489054896,0.48895,0.17469450897255903,0.5086741913048319,89.85253543191662,160.24560278789443,282.0,10.0,52128.952167908115,15853.924274572997,0.8141818095523607,1.0909090909090908,0.925975655270737,1.0,0.8369850506437975,69495.2274019066,2448.448870255665,5621.085237601846,990.303612442991
1,7,3.5991524412581475,24.555565805352444,283367.3549324277,83.02999303060085,0.33654999999999996,0.07158558052481728,0.3923373093912017,24.555565805352444,111.7685845050235,114.0,9.0,128950.56588903586,31517.622561986576,0.8069596648341626,1.1,0.8332808628253966,1.0,1.1190884867679516,302276.1419349234,7187.697002495762,11601.003999809853,1811.1964013392453
1,8,6.060695966423625,305.64913134249844,98833.47938605791,-41.25727283756261,0.9398,0.14735413039346695,0.5077427224362063,305.64913134249844,208.98046668896995,632.0,11.0,31224.486943061263,10688.704011886328,0.7104890866629534,1.0833333333333333,0.9223546492253247,1.0,1.1609341324678657,20444.128526994315,1380.6420869477652,2797.785963154429,699.260385960461
1,9,8.922024750355753,1253.2028272183206,120251.5339628357,-186.1988049271844,1.3208,0.21128615406529977,1.514821232891647,1253.2028272183206,430.3598799217908,2347.0,5.0,2949.5178176200984,1864.652739095982,0.8150329178830882,1.1666666666666667,0.9368283761187264,1.0,1.1462127037130951,258.1422290185679,148.5738081457268,564.8820750987951,399.2278645494856
1,10,9.554526777560222,485.6598524442596,115707.22829584329,-59.12663377609961,0.9906,0.2621296745751223,0.8914608710199953,485.6598524442596,295.9055707599495,637.0,10.0,16159.780887306075,4067.815901889436,0.8813752226087392,1.0909090909090908,0.9543239276303721,1.0,0.9936110914282731,4708.567775081532,242.45392907517288,1651.834803564491,465.1812786277359
