gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,5.786215205864643,141.28615232545832,105667.35715082899,37.251489533370275,0.6858,0.27125433158233536,0.8761679535143619,141.28615232545832,208.54503125208984,408.0,6.0,58927.59464968984,8418.05226795309,0.9321951070126884,1.1428571428571428,0.9530152946175316,1.0,0.7581643103865412,119776.5593547596,2388.1122039306315,2122.3903496698017,753.510685522047
1,2,9.775699177980757,483.25096376825564,60670.04496765221,-130.79253199160235,0.8382,0.13955483926684814,0.8715337664172259,483.25096376825564,204.94752725479296,826.0,11.0,29107.092756747523,11625.885824013912,0.8092395485813385,1.0833333333333333,0.9701280519269915,1.0,1.1319363848624588,48067.230265986575,11920.974766361212,1207.1725596550823,1076.2676872009106
1,3,8.152535540934489,414.3961600647542,117137.11881266952,-22.389017750078075,0.9906,0.2113488079065173,1.654048,414.3961600647542,325.29975298008,637.0,4.0,15489.698389336514,2192.3781577362593,0.9288817933498178,1.2,0.9526773936084185,1.0,1.0771846916937642,3454.4148036423167,66.71638368816836,1596.8076595217897,403.3132711533082
1,4,5.380900936321435,137.50792366559924,81893.80190659063,27.984114989154556,0.6858,0.13752269530479824,0.44712678758466873,137.50792366559924,178.5448854430943,427.0,12.0,29892.00187987886,23331.834072378253,0.7787909971172371,1.0769230769230769,0.9293151299091851,1.0,1.1054017485935907,19145.26780434365,19619.180289065727,1233.1454127708657,1576.7353517773054
1,5,3.533715894320748,64.85493900966078,111535.87609012355,78.89085436606369,0.59055,0.1325798249567565,0.7925259212869828,64.85493900966078,248.3993153930063,230.0,4.0,19429.957055525058,26353.434393665004,0.8568691689727717,1.2,0.8957729367497911,1.0,1.0830252138692729,1323.1241580153953,7799.2497518610635,655.2530135331788,1378.0577560416893
1,6,5.8470324344698446,54.12240433831438,3586513.0176320635,65.23892645154561,0.48895,0.15024571965220007,0.3405420283065361,54.12240433831438,136.11907201740595,116.0,17.0,340239.2370347365,22706.591465404817,0.8389679480525204,1.0555555555555556,0.9259096856572552,1.0,0.9370139526983707,3601259.5971385837,3025.4895065202336,18908.007012899605,1100.2203327265338
1,7,8.997580415531338,383.93713464637,106298.81612194647,-35.86958862309996,0.8382,0.16561277861322507,1.3330426849446493,383.93713464637,272.5479206683873,713.0,6.0,19418.003696926702,1870.3608699301842,0.9307835151766659,1.1428571428571428,0.9823553612233953,1.0,1.087466019530925,14232.072258093542,127.36161995998847,2551.0597945548607,477.3959577074671
1,8,9.389931768733552,723.8076222279971,119130.8029487555,6.481889155161318,1.1176,0.22165687166851014,1.654048,723.8076222279971,734.6949875723454,966.0,5.0,4434.350767953249,6275.271149278379,0.8723572026807437,1.1666666666666667,0.9325931791773785,1.0,1.0962409988724469,158.68090467723442,1368.7661465672538,163.8624528434439,599.208347137167
1,9,4.3851742702424605,88.18018128648774,73682.79621889352,53.37224806068494,0.635,0.12967473776850486,0.4826299811781908,88.18018128648774,170.7999631479937,252.0,9.0,50995.03383146235,39648.54153486748,0.7654626445666556,1.1,0.8943251493461869,1.0,1.108346558050128,24358.586649800134,22616.867131306353,1417.9269654162254,1479.5574735159912
1,10,1.5881304271357748,10.35994660725686,57611.05671907095,94.71570826828192,0.30479999999999996,0.06977046374714044,0.15002145761726335,10.35994660725686,100.73563525337818,109.0,10.0,63509.34236655385,92728.27940496961,0.5961287331405984,1.0909090909090908,0.8514380409947093,1.0,1.1011822745094941,23980.119605352076,39067.073675576976,6583.048689051427,2579.311451034437
2,2,9.775699177980757,483.25096376825564,60670.04496765221,-130.79253199160235,0.8382,0.13955483926684814,0.8715337664172259,483.25096376825564,204.94752725479296,826.0,11.0,29107.092756747523,11625.885824013912,0.8092395485813385,1.0833333333333333,0.9701280519269915,1.0,1.1319363848624588,48067.230265986575,11920.974766361212,1207.1725596550823,1076.2676872009106
