gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,1.2925207662669411,2.9394493332211344,202675.5975319022,102.12107817025726,0.20500339999999995,0.06462190274626885,0.25486787456004434,2.9394493332211344,102.10243650428713,38.0,5.0,83972.92633360707,207093.0267428877,0.7829121343655417,1.1666666666666667,0.7672728719737338,1.0,0.9815487027858518,16893.0952741158,207847.60280601803,2817.615458791661,4465.242930211161
1,2,4.384771383252115,47.58493192875712,80945.3091826646,74.7237756337224,0.48895,0.10907934247437971,0.6434668701287068,47.58493192875712,157.16930669122132,136.0,6.0,65718.97239368767,27680.35760909776,0.8929327179453124,1.1428571428571428,0.9288214673936385,1.0,1.0846069746639613,29134.827808967715,10578.11300836768,1736.9373961883523,1557.1840074932588
1,3,5.530101353128748,299.1895180016889,119642.4621122512,14.290116971661458,0.9398,0.35410008539881377,0.590523092440614,299.1895180016889,329.8312245736438,678.0,9.0,7591.283499420332,9190.346226563093,0.7883780377841396,1.1,0.9271511300932456,1.0,0.79114004328312,406.78535899845724,609.0025287503478,902.5482044340458,492.22774646849695
1,4,4.561368947017383,66.60853482660659,92289.24041745273,52.36016518306519,0.48895,0.13308080594851385,0.3196953153118756,66.60853482660659,126.5363674833909,244.0,14.0,73900.99984756185,58105.257997918314,0.7204050265214654,1.0666666666666667,0.9206476326784732,1.0,0.9951877890501375,118312.0622261927,94635.42819126003,2543.8443953650703,2101.6872688512876
1,5,10.907491744475434,1377.3750154964198,110028.12140074649,-246.94257117322732,1.4224,0.21922914582800465,1.514821232891647,1377.3750154964198,391.36357130790844,2110.0,7.0,11394.530150271778,3184.7460807567472,0.8523744837348146,1.125,0.9528923067519167,1.0,1.1521903288362987,9815.267915031282,814.8606842222188,570.0690046354694,472.6054665431964
1,6,6.329378489148242,129.9271880955296,189895.8533486777,19.06434127264913,0.635,0.22507487533099177,0.30341206264926635,129.9271880955296,151.19124007386876,343.0,20.0,74424.98427235146,26457.803756047142,0.8183129627678893,1.0476190476190477,0.9546141235988771,1.0,0.8397097132659201,229793.8814193327,28176.938070655033,2558.26360394661,1343.5853113226035
1,7,2.111999616588842,10.11180473930659,90599.79315728613,97.9409730238308,0.30479999999999996,0.10781506925024388,0.43310843407038585,10.11180473930659,143.24643854518962,80.0,4.0,37566.341589177275,59314.266870825,0.8893392494123209,1.2,0.8790291921072757,1.0,0.8650917543235479,3732.2312250655195,26326.22561764835,1480.503415246188,2612.076630367294
1,8,5.106486028199212,114.90921177882005,118399.33465120327,57.605427601288554,0.635,0.19573299972856217,1.0035711644442709,114.90921177882005,242.45225974851115,282.0,5.0,18251.383732648883,8277.860737506133,0.8829588786213609,1.1666666666666667,0.898065759670096,1.0,0.9304536321059926,1906.783374760158,352.13197403657443,1820.7691023162943,624.9602387280318
1,9,13.191900639961101,1334.2552763441472,187132.0585923458,-248.75578895245576,1.2191999999999998,0.43789634620130574,1.3330426849446493,1334.2552763441472,377.16846423775957,1690.0,9.0,32769.317481440805,1848.9192529805985,0.8841609517754048,1.1,0.955432612223051,1.0,0.8197732049355333,198959.5084724788,106.35988013298459,3877.313269381763,292.8766388813343
1,10,10.841749080283334,1025.1827534474662,116400.60966138553,-199.85825105414014,1.0668,0.29710498157213,1.3330426849446493,1025.1827534474662,336.28178010684803,1580.0,8.0,8762.681415132114,2641.949004616719,0.8360923621302878,1.1111111111111112,0.9352091233933185,1.0,0.9652668079698647,4030.2295237204244,227.41081489404507,1349.7912003118968,405.1686073942833
2,5,10.907491744475434,1377.3750154964198,110028.12140074649,-246.94257117322732,1.4224,0.21922914582800465,1.514821232891647,1377.3750154964198,391.36357130790844,2110.0,7.0,11394.530150271778,3184.7460807567472,0.8523744837348146,1.125,0.9528923067519167,1.0,1.1521903288362987,9815.267915031282,814.8606842222188,570.0690046354694,472.6054665431964
2,10,10.841749080283334,1025.1827534474662,116400.60966138553,-199.85825105414014,1.0668,0.29710498157213,1.3330426849446493,1025.1827534474662,336.28178010684803,1580.0,8.0,8762.681415132114,2641.949004616719,0.8360923621302878,1.1111111111111112,0.9352091233933185,1.0,0.9652668079698647,4030.2295237204244,227.41081489404507,1349.7912003118968,405.1686073942833
2,14,8.469286615775742,458.2053055788011,118995.30901656472,-50.10635756858596,0.9398,0.2106089518095263,0.5789225149638269,458.2053055788011,295.41361989381306,678.0,14.0,7591.283499420332,9374.504418176013,0.743709265044697,1.0666666666666667,0.9231241994356693,1.0,1.0621137050107974,555.9043423558137,1107.0366410794636,902.5482044340458,609.1848622289443
2,16,15.19050837395578,2092.1686451581018,65729.02818754775,-403.2734953476053,1.524,0.5751396278804061,0.8459379644704957,2092.1686451581018,411.62261347648666,1726.0,17.0,23855.80631567548,3854.925261455654,0.7720541048913039,1.0555555555555556,0.947471051982896,1.0,0.7839814340543823,54683.904188924185,245.31762352806882,2255.763255734615,276.00240700582094
2,9,13.191900639961101,1334.2552763441472,187132.0585923458,-248.75578895245576,1.2191999999999998,0.43789634620130574,1.3330426849446493,1334.2552763441472,377.16846423775957,1690.0,9.0,32769.317481440805,1848.9192529805985,0.8841609517754048,1.1,0.955432612223051,1.0,0.8197732049355333,198959.5084724788,106.35988013298459,3877.313269381763,292.8766388813343
2,12,15.29273512976791,2278.006274332546,104704.70628543312,-506.79867008903733,1.4224,0.2224667156349312,1.3330426849446493,2278.006274332546,372.3457381823042,2489.0,11.0,10256.235277387123,4514.161967707066,0.7826899624213124,1.0833333333333333,0.9424366759062558,1.0,1.1491679719240686,12977.718705842497,2975.825008724386,524.0354545925002,576.9800197514613
