gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,9.227493336707184,757.6745580717761,120375.6387524021,-49.97757850839913,1.2191999999999998,0.3577767618543475,1.654048,757.6745580717761,488.8930162440971,1029.0,5.0,4794.430453842255,1766.0824048430982,0.9181543584948825,1.1666666666666667,0.9534926276891915,1.0,0.9404634068930913,235.18349223860153,47.42775535928885,624.8961610935554,297.6732514965733
1,2,7.59215735929694,545.6988782652144,119578.53453665036,54.78662850138109,1.0668,0.31786104218946454,1.2590510703778128,545.6988782652144,1086.7600839752884,1201.0,6.0,2656.9285600974754,3652.0337251756896,0.9148156324865628,1.1428571428571428,0.9596181844307042,1.0,0.9314043850446667,85.05860815204998,994.6568551975923,100.73573622038809,552.2842657379532
1,3,3.248697082138295,21.257229437010825,85141.40297748189,91.09297720669281,0.38735,0.12796549024313902,0.44105777702118176,21.257229437010825,152.85248146167532,82.0,7.0,52238.81514442484,74673.36475052613,0.8466371928900435,1.125,0.8537052450951949,1.0,0.9049825902212301,7379.792352362192,28137.054670155918,1445.527002516367,2057.8195081417466
1,4,7.243861529422579,121.38723638520669,110431.36045238929,37.31059823898746,0.635,0.19764997656793135,1.1372501652825457,121.38723638520669,179.32975211360608,210.0,6.0,85121.71662420499,16826.179005181013,0.9101967903957026,1.1428571428571428,0.910609137966646,1.0,0.9248560359384859,125453.30886905834,3300.8584166690616,2136.30793221603,999.0511710858759
1,5,15.27451301887688,1636.308764806802,96681.85493014849,-298.49505632463195,1.3208,0.47761135178625264,1.3330426849446493,1636.308764806802,405.53378267175344,1790.0,11.0,14261.323801908684,2766.4634116707384,0.9177143958284621,1.0833333333333333,0.9690364937225407,1.0,0.814041876081441,23146.230763932115,830.1643059193855,682.1787131747066,391.90381821170365
1,6,9.176302636919228,467.89906328195457,290674.15538665664,-99.43658058601393,0.8382,0.1912443128101134,1.3229724078394614,467.89906328195457,228.87247572852667,852.0,6.0,51761.84687095102,3324.9434358800586,0.8728008696515792,1.1428571428571428,0.9705615777590227,1.0,1.0406485186001653,302711.9571448175,316.7117581608944,5589.394787221834,559.7518857456263
1,7,2.0023444372782557,9.347129098069688,2176930.618631777,94.35355617351587,0.30479999999999996,0.099745491672484,0.2818991141295954,9.347129098069688,87.79578655943062,78.0,7.0,327279.09750534035,113670.32311942616,0.7985217094102028,1.125,0.9061457417027654,1.0,0.9188909361366608,2158411.591661959,139177.27696981808,8365.750462744192,3364.794111924559
1,8,4.957079350084361,326.92815090314116,119722.40309395664,11.707001821428538,0.889,0.35084544698761155,1.3562736296378097,326.92815090314116,350.4316050357502,1102.0,3.0,6669.856856329441,3143.8929085981476,0.8838080150873633,1.25,0.9214943995302162,1.0,0.7554348794094173,786.1182828687877,149.72862317455792,1085.0510847164435,412.98670797777226
1,9,8.88158588281638,255.13885944962712,99892.92418448968,1.4095841579819224,0.7874,0.15127918798130008,1.4909484332012055,255.13885944962712,246.2958154726688,360.0,5.0,35696.523682023646,7182.598209173152,0.9329909280063069,1.1666666666666667,0.9395798754604364,1.0,1.1179748078957459,19225.438991868992,1539.8868236413377,1065.9388565699076,770.0841640213339
1,10,13.46074981191656,1734.7039536051566,119625.901235807,-249.4358561672114,1.524,0.31698604390197394,1.654048,1734.7039536051566,489.42676747320377,1615.0,8.0,6109.559055112915,1394.275582770867,0.887706143705419,1.1111111111111112,0.9600037284662001,1.0,1.0757130927339151,981.1511533251282,51.19761086787492,758.6232203563754,274.1584725014672
2,11,13.30753817327384,1142.5983203074138,69116.68789904454,-194.73447267514857,1.2191999999999998,0.36608198684100485,1.654048,1142.5983203074138,381.2035065935705,1076.0,8.0,28700.131297064974,2497.2884683867333,0.8852802157049309,1.1111111111111112,0.9363240466002773,1.0,0.9284573316787957,51446.19888472348,95.36321623197449,2615.323070659762,299.4572126580832
2,19,8.887925017510922,303.193642395757,101482.84825016075,-37.99029207590527,0.7874,0.15127918798130008,1.228426957173391,303.193642395757,212.0379208924261,570.0,7.0,44785.5607112571,5183.227012822728,0.9285580364210699,1.125,0.9506268502644303,1.0,1.1139587326680598,115306.25324797798,2102.3149978172214,1704.043604742342,807.8320674702327
2,20,10.774316107321674,567.4364607037402,91526.52013363143,-67.93448674750853,0.9398,0.2757862539293929,1.3330426849446493,567.4364607037402,328.1222105410477,880.0,8.0,33409.919343977475,2425.0317738368726,0.9065032984069374,1.1111111111111112,0.9490229186323004,1.0,0.9424328514901327,103356.30415062494,108.69401699351148,3937.833201837856,352.580703131697
2,6,9.176302636919228,467.89906328195457,290674.15538665664,-99.43658058601393,0.8382,0.1912443128101134,1.3229724078394614,467.89906328195457,228.87247572852667,852.0,6.0,51761.84687095102,3324.9434358800586,0.8728008696515792,1.1428571428571428,0.9705615777590227,1.0,1.0406485186001653,302711.9571448175,316.7117581608944,5589.394787221834,559.7518857456263
2,5,15.27451301887688,1636.308764806802,96681.85493014849,-298.49505632463195,1.3208,0.47761135178625264,1.3330426849446493,1636.308764806802,405.53378267175344,1790.0,11.0,14261.323801908684,2766.4634116707384,0.9177143958284621,1.0833333333333333,0.9690364937225407,1.0,0.814041876081441,23146.230763932115,830.1643059193855,682.1787131747066,391.90381821170365
