gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,2.4796256274489106,32940.877861996894,0,95.05300922233971,0.30479999999999996,0.05321402873807841,0.44889359536380324,10.68472786498743,107.41668614978511,72.0,5.0,88638.08890769635,57228.50472312057,0.8736360016212934,1.1666666666666667,0.8790291921072757,1.0,1.1843853023010609,47401.46445512858,40326.59241073951,2942.162108937066,3342.2420048913177
1,2,8.944996693948525,172885.5735183042,0,-34.25053066879661,0.7874,0.2010050359822445,0.8406972822142013,315.8472127491029,226.81939611442948,590.0,10.0,49831.744106271486,4650.667469914253,0.8675109636141598,1.0909090909090908,0.9395276612891077,1.0,1.0135376450029152,184654.13682421134,363.32051865620986,5422.029108854784,568.9199697357199
1,3,3.7632965071976443,1914166.8686133306,0,78.75205635953462,0.5334,0.20774456884556944,0.6901682471887423,48.04763429942769,183.0529467662931,160.0,5.0,257344.51063034922,14757.455780181874,0.8827511864547538,1.1666666666666667,0.8540752703405818,1.0,0.7806450362794899,1926487.425866107,647.5148870757002,15122.728841813409,709.1977149842986
1,4,2.1379974624078333,76323.75772410566,0,96.95531954959412,0.30479999999999996,0.0863471947149439,0.1903839022141236,8.189021514281729,101.7942423538847,48.0,11.0,102780.60285424332,70816.87302323598,0.7910402007281474,1.0833333333333333,0.9308680541176924,1.0,1.0147194758523268,30454.90579850106,13887.77549890757,7256.833630434019,2298.8259256621413
1,5,4.053215163311004,107105.25052667815,0,56.751494040565746,0.6858,0.22149233118680867,0.4916928019430558,88.94385359862908,184.34530112374904,275.0,8.0,37431.928818959896,15509.252231918274,0.7973817614757293,1.1111111111111112,0.9176326662180436,1.0,0.9000921608869503,12719.18679677301,922.7565301474652,3234.53610394577,846.2727815496347
1,6,7.826606706560329,117097.04927084854,0,-112.88482013253885,1.524,0.34881145541331,1.654048,991.1377708135135,454.8906941798913,1587.0,4.0,12434.704315069135,1971.5435276737376,0.8518543735297589,1.2,0.9493835856473561,1.0,1.0432601545043632,4510.8881644626435,41.45033550231824,1339.4503132946295,261.2505387020674
1,7,1.999162146054427,3079825.334806181,0,101.31971524306732,0.20500339999999995,0.06593426606946969,0.39959642417893426,3.589336103153323,97.52876041431206,30.0,5.0,490012.15037833626,45972.56741042918,0.8906952590205786,1.1666666666666667,0.8086556534005064,1.0,0.967884061778839,3097556.1919609793,6013.3564909013785,33753.78298429155,2235.5377363363277
1,8,4.115686975620263,50456.60542110424,0,59.09826978882859,0.635,0.22774682541370794,0.5724389650097907,79.47696819927077,173.14590938867906,242.0,7.0,70803.02217922045,33428.148718682205,0.8323884387765881,1.125,0.925664387241082,1.0,0.8346622749949636,58533.87113390853,11747.250413186499,1843.6267077192047,1155.6561296862824
1,9,7.665424625600799,102785.77548556025,0,-52.64468798949983,1.1176,0.17274974468996718,1.654048,494.8440224400471,313.8983170007016,809.0,4.0,25448.159271233548,1926.6353507379251,0.9125393325932505,1.2,0.9518452531796869,1.0,1.1580852436557123,18306.462072598846,60.856464280940685,2375.436018836791,394.0084188985292
1,10,12.864102463202649,122915.45994194553,0,-336.5108362584788,1.524,0.5144049839940326,1.514821232891647,2616.8299872054954,592.6989265725506,3399.0,8.0,2162.4543264710337,1604.0899109253648,0.8150986812329686,1.1111111111111112,0.9463486200956716,1.0,0.856036958743158,252.01772122300636,107.60232403695329,440.671059176354,261.83073885414564
1,11,2.6273913150449753,115927.68834739891,0,89.58218414319431,0.48895,0.19421840735520765,0.8954486849923299,42.927170143559536,278.42575460914406,273.0,2.0,11688.539196619298,16631.292642066925,0.9150186322176777,1.3333333333333333,0.9090455861061219,1.0,0.7584423266685064,543.2208533583798,4230.2679693862765,581.8063822700657,1165.114746319403
1,12,2.748937323077759,313557.416525512,0,89.60351609556531,0.30479999999999996,0.10273022286374375,0.1633943610008133,16.12262550177496,104.71628198910484,98.0,16.0,150003.71950357233,85138.99472090813,0.6663095980255804,1.0588235294117647,0.8144985845069095,1.0,0.8991722990369873,355050.73641458584,29788.3525145756,13092.982790679536,2074.5909650263907
1,13,3.2148551529833136,108090.0302992074,0,65.09002247089923,0.5334,0.11740720634178843,0.24669091420227113,61.18336839846904,153.3034398575057,318.0,13.0,23113.780678223407,24437.439614651084,0.6705458976201868,1.0714285714285714,0.8901402803757106,1.0,1.0905092126850124,5646.038554783922,6983.364514407133,2932.606312596447,1302.0386951599255
1,14,4.867349013689482,86522.70107774525,0,64.0509558363465,0.5334,0.18526039844900596,0.3583000732731857,76.90264337411486,187.80082647783487,264.0,13.0,24174.024247553552,38755.84251290629,0.8015051261126287,1.0714285714285714,0.9226664825742034,1.0,0.861279563327698,6060.387364035605,28152.06420159326,1040.5176554740701,1697.8208415142585
1,15,9.80526442005714,103482.29569601701,0,-93.4494548983501,0.9906,0.17415392052895304,1.3330426849446493,565.6935102507126,285.05672164253235,964.0,7.0,18705.232326561298,3732.830767802298,0.9206193773804155,1.125,0.9606510512703638,1.0,1.1298145517323548,16300.936790503714,1440.7110237299883,847.5020870026242,673.2062625544858
