gen,ind,L,objective_function_1,objective_function_2,constraint_ea_min,Ds,lc,ls,A_proj,A_nec,Nt,Nb,Re_t,Res,jl,js,jb,jr,jc,delta_PT,delta_Ps,hio,hs
1,1,7.954107781305812,513.4800590534211,101820.54307197311,-42.02410319921401,1.1176,0.1934929222617292,1.8633605023501802,513.4800590534211,349.24889720814576,809.0,4.0,25448.159271233548,2418.2906438604323,0.8940987462725611,1.2,0.9350926733475444,1.0,1.1327937503611538,18782.220727086144,55.486200940742,2375.436018836791,340.2943982387585
1,2,5.619153918193894,203.56840341939844,91511.99321173652,22.71918571969878,0.8382,0.3268713181212213,0.9248611195015474,203.56840341939844,247.4068896862322,454.0,6.0,39373.48125789218,14755.172820669355,0.8828335553857767,1.1428571428571428,0.9790359308059365,1.0,0.7602780010356492,25567.71748550718,3578.5393027562927,1152.9078773476726,728.242880007164
1,3,2.5135653191413057,26.77657531426771,72056.98046615357,86.43875726727174,0.43815,0.08150723498136758,0.8029053941743695,26.77657531426771,144.2606817864286,178.0,3.0,77781.10469611653,6439.702121770661,0.928659413698637,1.25,0.9419754012346417,1.0,1.1412497376033457,84262.9080217022,484.83755554862825,7742.055142438898,1106.5688098538656
1,4,13.458471392315014,1582.716547972649,118416.562102362,-325.3637430934017,1.2191999999999998,0.31215558987098624,0.5078323612282344,1582.716547972649,367.7625202802348,1965.0,26.0,3522.910085472962,6053.779887280556,0.6354652849852913,1.037037037037037,0.9321676995959944,1.0,1.0023579544841799,502.84168165952065,1738.8462159784667,651.1457672439223,492.6183965186407
1,5,1.6332663168816128,1.954932893201426,39023569.056626484,102.60803760976185,0.20500339999999995,0.05699381119501594,0.21824553071168168,1.954932893201426,81.72924880339755,20.0,7.0,1384503.6635908743,59510.61062168318,0.8710068851267007,1.125,0.9120924812052051,1.0,1.0577787184720457,39048359.361097746,13069.21447125915,77480.47277939705,3212.265242557386
1,6,1.826324107473959,3.934823036512467,3088720.2591543663,100.53514180641652,0.254,0.08646614486085444,0.3396284832822372,3.934823036512467,88.12873479760806,36.0,5.0,500884.5545223636,66680.17757293234,0.9169971777240467,1.1666666666666667,0.867022202315356,1.0,0.9049507364635097,3138985.815590542,38544.46643617572,11758.729580112666,2868.5252267900905
1,7,6.140962746363142,106.58088285921038,210261.03269808943,36.551980939616236,0.5334,0.2096766212864614,0.7416265934014783,106.58088285921038,155.71069012996037,290.0,8.0,82905.0297140464,23355.210330763264,0.8748854562632465,1.1111111111111112,0.9281311272185393,1.0,0.7702908495000602,234679.71958521887,12697.596887129455,2788.9131781902875,1189.098453724525
1,8,1.7528828546248254,3.776593545723561,3961029.5155405407,100.66895482184093,0.254,0.07285709405161639,0.4674876788352459,3.776593545723561,87.19820252091691,36.0,3.0,531828.533446178,48442.961385654904,0.9343442916812517,1.25,0.9118683125513367,1.0,1.013273837351997,3998484.323675569,25733.71813502838,12336.376017284416,3040.468117455432
1,9,7.705574736019525,416.88696896872216,112729.23489154133,63.970214435965396,0.9398,0.2595435696552901,0.707339878392181,416.88696896872216,1016.0593413730924,678.0,10.0,3158.9843966392605,17673.22628828812,0.792910093785968,1.0909090909090908,0.9362429197929946,1.0,0.975392720711727,37.535840018594804,7891.4792684400845,102.13766846308496,855.1103903172182
1,10,1.5502726788426737,1.979300185222289,1029928.7953464119,102.49751372745884,0.20500339999999995,0.06265854240876373,0.39527081169661815,1.979300185222289,79.09334836080446,16.0,3.0,535447.8552303547,186085.36240917433,0.8704414235357558,1.25,0.8439427573497356,1.0,1.0189894597629452,1079913.4443253549,70673.60102105708,9302.620430269295,4266.962837837754
2,11,8.675437761108375,240.9096694336166,70262.477808692,-14.807705090783383,0.7874,0.20160048512501197,0.920083652445174,240.9096694336166,201.08028048034902,348.0,9.0,49236.58438899813,16457.907966431074,0.8680775718301728,1.1,0.9170164971259208,1.0,1.015898634302839,45587.50288967223,4808.269301635764,1378.6749621954593,1001.0467982651734
2,1,7.954107781305812,513.4800590534211,101820.54307197311,-42.02410319921401,1.1176,0.1934929222617292,1.8633605023501802,513.4800590534211,349.24889720814576,809.0,4.0,25448.159271233548,2418.2906438604323,0.8940987462725611,1.2,0.9350926733475444,1.0,1.1327937503611538,18782.220727086144,55.486200940742,2375.436018836791,340.2943982387585
2,19,8.108876395155482,495.6476362899005,120181.82483455761,-32.61511128876658,0.9906,0.17150509018653273,1.651614990719478,495.6476362899005,360.1694840400568,766.0,4.0,6440.559969978694,3104.6489963619347,0.8848504592796738,1.2,0.9264769236166694,1.0,1.136727484277348,357.2379541403475,119.18721130203846,791.329107669089,446.99114026746514
2,20,5.619153918193894,286.5202858700344,150648.30863250143,-11.19798906269115,0.8382,0.3297377746575072,0.9534580615652408,286.5202858700344,246.57938418835369,852.0,5.0,48750.12899967867,4613.531103900854,0.8630240951508662,1.1666666666666667,0.9712281963565665,1.0,0.7522725472966819,162720.44579304245,351.0471605410227,5327.673356206651,498.8277256416262
2,16,7.493600340752301,656.5630779769085,109716.28762549508,-97.15009992086392,1.2191999999999998,0.47544918999450364,0.506673278449361,656.5630779769085,324.7898854534005,1098.0,14.0,18750.05541933328,8152.462686012702,0.7219194405216663,1.0666666666666667,0.9294991733346646,1.0,0.7631959824386707,10322.178937575687,619.7834369292356,1860.459766567948,392.93953979173637
2,17,13.078266767783832,796.2662694889028,101859.9541763946,-108.79282169794574,1.1176,0.4393224446002048,1.5538842909364305,796.2662694889028,372.4476168867338,763.0,8.0,23427.99540115734,6679.7764508362825,0.9084745493867818,1.1111111111111112,0.9467685508864095,1.0,0.7572477316538152,17884.459922360013,913.835901245385,761.0613348075564,426.68918127710066
